X,Y,NAME,ADDRESS,ZIP,TYPE,COUNTY,LATITUDE,LONGITUDE
-8229857.4477,4955526.0077,NEW ADVENTURES AFTER SCHOOL AT P.S. 207,4011 FILLMORE AVE.,11234,CENTER BASED,KINGS,40.613682,-73.93006899999999
-8235125.8276,4964732.7306,IMANI HOUSE/P.S 282 AFTER SCHOOL PROGRAM,180 6TH AVENUE,11217,CENTER BASED,KINGS,40.676437,-73.97739399999999
-8228966.0776,4963093.5858,FRIENDS OF CROWN HEIGHTS,20 SUTTER AVENUE,11212,CENTER BASED,KINGS,40.665268,-73.92205799999999
-8648938.8941,5220236.788,LISA'S AFTER SCHOOL PROGRAM,4 EAST AVENUE,14807,CENTER BASED,STEUBEN,42.39436,-77.69474
-8237465.8003,4970935.7982,"IMMIGRANT SOCIAL SERVICE, INC. @ PS 130",143 BAXTER STREET,10013,CENTER BASED,NEW YORK,40.718685,-73.998413
-8401537.5597,5345551.8737,YMCA OF THE GREATER TRI-VALLEY,758 W. LIBERTY ST.,13440,CENTER BASED,ONEIDA,43.220219,-75.472298
-8208071.0752,5285452.567,JAZZY KIDS CARE DAYCARE CENTER,1406 ROUTE 9,12065,CENTER BASED,SARATOGA,42.825523,-73.73436
-8229620.8588,5016786.5531,RED OWL ACADEMY LLC,645 MAIN STREET,10976,CENTER BASED,ROCKLAND,41.030128000000005,-73.92794
-8668694.6528,5268552.3714,"GLOW YOUNG MEN'S CHRISTIAN ASSOCIATION, INC.",30 BONADONNA AVE.,14510,CENTER BASED,LIVINGSTON,42.714077,-77.872208
-8231056.3539,4961920.6196,INFANT & CHILD LEARNING CENTER,604 WINTHROP STREET,11203,CENTER BASED,KINGS,40.657276,-73.940834
-8225033.7058,4963042.0057,MORRIS L. EISENSTEIN LEARNING CENTER,613 NEW LOTS AVENUE,11207,CENTER BASED,KINGS,40.664916999999996,-73.88673399999999
-8229483.6817,4961828.4888,ABC LEARNING IS FUN I/T,930 CLARKSON AVENUE,11203,CENTER BASED,KINGS,40.656647,-73.926712
-8516865.9993,5380785.5989,OSWEGO YMCA SCHOOL'S OUT,340 WEST FIRST STREET,13126,CENTER BASED,OSWEGO,43.450432,-76.508308
-8515489.8678,5382442.1153,SAFE BUCS - FITZHUGH,195 EAST BRIDGE STREET,13126,CENTER BASED,OSWEGO,43.461234999999995,-76.495949
-8485719.2795,5176909.2914,"FAMILY ENRICHMENT NETWORK, INC.",1277 TAYLOR ROAD,13827,CENTER BASED,TIOGA,42.106255,-76.228516
-8160972.6892,4978026.0535,THE LEARNING EXPERIENCE,520 COMMACK ROAD,11729,CENTER BASED,SUFFOLK,40.766940999999996,-73.31126400000001
-8788950.6596,5326136.9433,GINA PROPERTY HOLDINGS LLC,1330 95TH STREET,14304,CENTER BASED,NIAGARA,43.092991,-78.952484
-8230005.8016,4990133.938999999,"GLOBAL KIDS, INC @ WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL",511 WEST 182ND STREET,10033,SCHOOL BASED,NEW YORK,40.849266,-73.93139599999999
-8231075.4528,4989997.2199,UPTOWN NURSERY & KINDERGARTEN,1 CABRINI BOULEVARD,10033,CENTER BASED,NEW YORK,40.848339,-73.94100999999999
-8236690.4959,4973633.3489,EAST CHELSEA CHILDREN'S WKSP,17 EAST 16 STREET,10003,CENTER BASED,NEW YORK,40.737049,-73.991447
-8233829.2578,4982860.46,WESTSIDE MONTESSORI CO-OP,165 WEST 105 STREET,10025,CENTER BASED,NEW YORK,40.799824,-73.965744
-8232052.6162,4978229.1365,THE TOWN SCHOOL,540 EAST 76 STREET,10021,SCHOOL BASED,NEW YORK,40.768322,-73.949783
-8251971.5862,5516012.1428,NORTHERN LIGHTS SCHOOL,57 CHURCH STREET,12983,SCHOOL BASED,FRANKLIN,44.325878,-74.128723
-8217374.6017,4979114.2164,SAMUEL FIELD Y @PS21,147-36 26TH AVENUE,11354,CENTER BASED,QUEENS,40.774345000000004,-73.817932
-8214000.7305,4952785.2268,"THE CHILD CENTER OF NY, INC.",57-10 BEACH CHANNEL DRIVE,11692,CENTER BASED,QUEENS,40.59499,-73.787621
-8753730.3297,5286844.6789,KELLY'S IMAGINATION STATION INC.,2331 BOWEN ROAD,14059,CENTER BASED,ERIE,42.834697999999996,-78.636101
-8237231.7724,4953583.2173,EUROPEAN CHILD CARE,2150 BENSON AVE,11214,CENTER BASED,KINGS,40.600433,-73.996315
-8222792.1873,4985615.4405,PHIPPS CORNERSTONE AT SOUNDVIEW,1680 SEWARD AVENUE,10473,CENTER BASED,BRONX,40.818558,-73.8666
-8228887.9313,4983821.9218,INWOOD HOUSE,165 BROWN PLACE,10454,CENTER BASED,BRONX,40.806362,-73.921356
-8221851.5376,4989489.8246,"DIRECTIONS FOR OUR YOUTH, INC.",1640 BRONXDALE AVENUE,10462,CENTER BASED,BRONX,40.844891,-73.858147
-8227737.3331,4994524.38,"RIVERDALE NEIGHBORHOOD HOUSE, INC",2975 TIBBETT AVENUE,10463,CENTER BASED,BRONX,40.879093,-73.911018
-8227465.6022,4990031.0721,GIRLS INCORPORATED OF NEW YORK CITY,1865 MORRIS AVENUE,10453,CENTER BASED,BRONX,40.848568,-73.908585
-8224085.2745,4964849.6906,"THE FRIENDS OF CROWN HEIGHTS DAY CARE CENTER, INC.",851 LIBERTY AVENUE,11208,CENTER BASED,KINGS,40.677234999999996,-73.878212
-8516414.2648,5228400.6865,DOWNTOWN ITHACA CHILDREN'S CENTER,506 FIRST STREET,14850,CENTER BASED,TOMPKINS,42.448498,-76.50425
-8292975.5874,5096418.5482,LAND OF THE LITTLE PEOPLE PRE-SCHOOL,2958 ROUTE 209,12790,CENTER BASED,SULLIVAN,41.567547,-74.49707
-8160667.1172,4990060.7989,SCOPE @ BURR INTERMEDIATE,202 BURR ROAD,11725,CENTER BASED,SUFFOLK,40.84877,-73.30851700000001
-8164428.6028,4989880.3792,ELWOOD CARE,286 CUBA HILL ROAD,11743,CENTER BASED,SUFFOLK,40.847546,-73.342308
-8081849.5781,5004711.5446,ALTERNATIVES FOR CHILDREN,1116 MAIN ROAD,11931,CENTER BASED,SUFFOLK,40.94825,-72.600487
-8270796.9366,5597577.2212,JCEO - MALONE HEAD START CENTER,19 WEBSTER STREET,12953,HEAD START,FRANKLIN,44.847702000000005,-74.297836
-8295656.4713,5593995.9987,JOINT COUNCIL FOR ECONOMIC OPPORTUNITY,758 ROUTE 7,12916,CENTER BASED,FRANKLIN,44.82489,-74.521149
-8210904.3656,4974427.2412,YOUNG ISRAEL WINDSOR PK NS,67-45 215 STREET,11364,CENTER BASED,QUEENS,40.742451,-73.759811
-8214014.1919,4969357.9614,NEW MILLENIUM DAY CARE,172-07 JAMAICA AVENUE,11432,CENTER BASED,QUEENS,40.707939,-73.787743
-8208242.7713,4964396.712,LITTLE FLOWERS ECC,234-10 MERRICK BOULEVARD,11422,CENTER BASED,QUEENS,40.674149,-73.735901
-8250912.4926,4954533.6188,JEWISH COMMUNITY CENTER OF STATEN ISLAND @ TODT HILL,255 WESTWOOD AVE,10314,CENTER BASED,RICHMOND,40.606915,-74.119209
-8246050.9578,4956823.2589,GIANT STEPS TO A CHILD'S DAY,75 VANDERBILT AVENUE,10304,CENTER BASED,RICHMOND,40.622528,-74.075539
-8246272.8206,4959864.7401,CHILDREN'S LIFE CENTER-ST. GEORGIA I/T,120 STUYVESANT PLACE,10301,CENTER BASED,RICHMOND,40.643265,-74.07753000000001
-8227522.9961,5101067.8565,J.A.C.E. DAYCARE AND EARLY LEARNING PROGRAM,1574 ROUTE 9,12590,CENTER BASED,DUTCHESS,41.598785,-73.90909599999999
-8227402.6265,4963912.4274,ROADS TO SUCCESS,85 WATKINS ST,11212,CENTER BASED,KINGS,40.670849,-73.908012
-8233008.2356,4952648.9878,SKAZKA IV,1196 GRAVESEND NECK ROAD,11229,CENTER BASED,KINGS,40.594063,-73.95837399999999
-8235535.4,4979304.2776,ROCKING HORSE,120 WEST 69 STREET,10023,CENTER BASED,NEW YORK,40.775639,-73.981071
-8400191.5958,5351354.3926,YMCA OF THE GREATER TRI-VALLEY,8194 BIELBY ROAD,13440,SCHOOL BASED,ONEIDA,43.258194,-75.460205
-8208767.156,4967814.7223,NYJ TENNIS LEAQUE @ M.S. 147Q,218-01 116TH AVENUE,11411,CENTER BASED,QUEENS,40.69743,-73.740608
-8185576.7569,4992469.8622,BOYS & GIRLS CLUB OF OYSTER BAY - EAST NORWICH,1 PINE HOLLOW RD,11771,CENTER BASED,NASSAU,40.865139,-73.532288
-8645518.7779,5283926.6562,CANANDAIGUA YMCA - LIVONIA PRIMARY,6 PUPPY LANE,14487,CENTER BASED,LIVINGSTON,42.815472,-77.664017
-8238371.1339,4955541.8713,NIA ADVANTAGE ASP @ PS 204,8101 15TH AVE,11228,CENTER BASED,KINGS,40.613792,-74.006546
-8228684.8846,4967867.7273,NEW YORK JUNIOR TENNIS LEAGUE @ JHS 383K,1300 GREENE AVENUE,11237,CENTER BASED,KINGS,40.697792,-73.919533
-8225897.5866,4961457.4126,NEW YORK JUNIOR TENNIS LEAGUE @ P.S. 325,875 WILLIAMS AVENUE,11207,CENTER BASED,KINGS,40.654118,-73.89449300000001
-8237835.2354,4965207.2612,YWCA @ K448 (BROOKLYN SCHOOL FOR COLLABORATIVE STUDIES),610 HENRY ST,11231,CENTER BASED,KINGS,40.679668,-74.00173199999999
-8703664.7095,5348579.5917,"GLOW YOUNG MEN'S CHRISTIAN ASSOCIATION, INC.",254 EAST AVE,14411,CENTER BASED,ORLEANS,43.240035999999996,-78.186348
-8645584.9492,5210306.8951,"PRO ACTION OF STEUBEN AND YATES, INC.",17 MAIN ST.,14843,CENTER BASED,STEUBEN,42.328445,-77.664612
-8644905.4421,5209819.5384,YOUNG MEN'S CHRISTIAN ASSOCIATION,18 CENTER STREET,14843,CENTER BASED,STEUBEN,42.325210999999996,-77.658508
-8159179.4435,4976561.7888,"YOUTH ENRICHMENT SERVICES, INC",2030 UDALL RD,11706,CENTER BASED,SUFFOLK,40.756977,-73.295158
-8472333.9812,5295744.2485,"LAFAYETTE AFTER SCHOOL PROGRAM, INC.",5957 US ROUTE 20,13084,CENTER BASED,ONONDAGA,42.893295,-76.10826899999999
-8169857.1179,5577464.5033,CUMBERLAND HEAD ELEM. SACC,1187 CUMBERLAND HEAD ROAD,12901,CENTER BASED,CLINTON,44.719463,-73.391075
-8216289.1542,4964485.6671,"AL-ISHAN ACADEMY - PLAY STUDY WIN, INC.",130-08 ROCKAWAY BLVD.,11420,CENTER BASED,QUEENS,40.674755,-73.80818199999999
-8230423.2523,4976254.1226,QUEENSBRIDGE DCC INC.,38-11 27 STREET,11101,CENTER BASED,QUEENS,40.754883,-73.93515
-8221108.302,4963372.546,LEFFERTS-LIBERTY KIWANIS FIRST STEP ECC,82-12 151 AVENUE,11414,CENTER BASED,QUEENS,40.667171,-73.85147099999999
-8208103.6918,5109624.2956,HEALTHY KIDS EXTENDED DAY PROGRAM INC.,1659 EAST NOXON RD.,12540,CENTER BASED,DUTCHESS,41.656242,-73.73465
-8233279.0903,4963892.5763,ST. FRANCIS DE SALES SCHOOL FOR THE DAY,260 EASTERN PARKWAY,11225,CENTER BASED,KINGS,40.670712,-73.960808
-8756113.0954,5339548.1961,"YWCA OF THE NIAGARA FRONTIER, INC.",6914 CHESTNUT RIDGE ROAD,14094,CENTER BASED,NIAGARA,43.180904,-78.657501
-8251939.4893,5515857.1927,"THE LIL' EARLY CHILDHOOD AND ENRICHMENT PROGRAM, INC.",63 RIVER STREET,12983,CENTER BASED,FRANKLIN,44.324883,-74.128433
-8236660.0035,4958475.4685,TASHBAR LEARNING CENTER,1349 50 STREET,11219,CENTER BASED,KINGS,40.633793,-73.991173
-8216251.4897,5005766.1854,"JULIA DYCKMAN ANDRUS MEMORIAL, INC.",60 MILL ROAD,10709,CENTER BASED,WESTCHESTER,40.955405999999996,-73.807846
-8229644.4586,4959690.4429,REHOBOTH OPEN BIBLE CHURCH,5102 AVENUE D,11203,RELIGIOUS FACILITY,KINGS,40.642075,-73.928154
-8208661.4025,4967698.5822,CAMBRIA HEIGHTS COMMUNITY CHURCH ASP,116-02 220TH STREET,11411,RELIGIOUS FACILITY,QUEENS,40.69664,-73.739662
-8230287.4399,4978942.0837,HANAC ASTORIA CORNERSTONE,4-05 ASTORIA BLVD.,11102,CENTER BASED,QUEENS,40.773174,-73.933929
-8228717.4241,5283712.6944,LITTLE ONES NURSERY & DAY CARE,1184 RUGBY ROAD,12304,CENTER BASED,SCHENECTADY,42.81406,-73.919823
-8211987.7402,5293024.8862,"SARATOGA COUNTY ECONOMIC OPPORTUNITY COUNCIL, INC.",25 FERN LANE,12065,CENTER BASED,SARATOGA,42.875397,-73.769539
-8765741.6491,5297336.4149,"LITTLE TREASURES CHILD CARE HOME, INC.",3523 BROADWAY,14227,CENTER BASED,ERIE,42.90377,-78.743996
-8762469.19,5305701.3668,"BRIERWOOD CHILD CARE OF SPINDRIFT, INC",281 SPINDRIFT DRIVE,14221,CENTER BASED,ERIE,42.95879,-78.7146
-8763913.1151,5305897.2842,"EDUKIDS, INC.",235 COLLEGE PARKWAY,14221,CENTER BASED,ERIE,42.960079,-78.72757
-8766905.6057,5298313.0405,JUST FOR KIDS,3550 UNION ROAD,14225,CENTER BASED,ERIE,42.910198,-78.754456
-8769980.4726,5314177.1761,OHR TEMIMIM,411 JOHN JAMES AUDUBON PKWY,14228,CENTER BASED,ERIE,43.014488,-78.782074
-8820757.5225,5174537.4595,YMCA HERITAGE HOUSE CHILD CARE CENTER,155 PRATHER AVENUE,14701,CENTER BASED,CHAUTAUQUA,42.090446,-79.238213
-8227077.5424,4990941.607,"TASC/PS/MS279-COMMITTEE FOR HISPANIC CHILDREN AND FAMILIES,",2100 WALTON AVENUE,10453,CENTER BASED,BRONX,40.854755,-73.905098
-8224313.4418,4988655.0711,MORNING CENTER FOR TEACHING SOCIAL RESPONSIBILITY,1970 WEST FARMS ROAD,10460,CENTER BASED,BRONX,40.839218,-73.880264
-8227217.471,4988525.5721,BRIGHTSIDE ACADEMY,1465 WEBSTER AVENUE,10456,CENTER BASED,BRONX,40.838337,-73.906349
-8226653.9718,4988717.0024,NEW YORK JUNIOR TENNIS & LEARNING,1595 BATHGATE AVENUE,10457,CENTER BASED,BRONX,40.839638,-73.901291
-8469079.9928,5175000.5472,BOYS AND GIRLS CLUB OF WESTERN BROOME INC.,715 PADEN STREET,13760,CENTER BASED,BROOME,42.093533,-76.079041
-8568830.9395,5239098.1053,"DUNDEE CHILDREN'S CENTER, INC.",62 MAIN ST,14837,CENTER BASED,YATES,42.519363,-76.975121
-8223415.2425,5058594.9861,"LAKELAND CHILDREN'S CENTER, INC.",3100 E. MAIN STREET,10547,CENTER BASED,WESTCHESTER,41.312836,-73.872192
-8215031.1037,5004523.4843,"BETH-EL SYNAGOGUE OF NEW ROCHELLE, INC.",1324 NORTH AVE.,10804,CENTER BASED,WESTCHESTER,40.946976,-73.796883
-8223006.4773,5004841.833000001,BRYN MAWR PARK PRESBYTERIAN CHURCH,20 BUCKINGHAM ROAD,10701,RELIGIOUS FACILITY,WESTCHESTER,40.949135,-73.868523
-8224441.1629,5007822.731000001,FRED S. KELLER SCHOOL,1 ODELL PLAZA,10701,SCHOOL BASED,WESTCHESTER,40.969357,-73.88140899999999
-8197525.3346,5361281.7507,YMCA AFTER SCHOOL KARE - JACKSON HEIGHTS SCHOOL,24 JACKSON AVENUE,12801,SCHOOL BASED,WARREN,43.323105,-73.639626
-8199382.4776,5365844.1629,ADIRONDACK COMMUNITY COLLEGE CHILD CARE CENTER,640 BAY ROAD,12804,CENTER BASED,WARREN,43.352913,-73.65630300000001
-8199830.0302,4976821.3614,"HARBOR DAY CARE CENTER, INC.",999 HERRICKS ROAD,11040,CENTER BASED,NASSAU,40.758743,-73.660324
-8185529.8802,4970036.9198,SCOPE - EAST MEADOW CHILD CARE @ PARKWAY,465 BELLMORE RD,11554,CENTER BASED,NASSAU,40.712563,-73.531868
-8187687.6972,4967592.1339,"BELLMORE-MERRICK CHILD CARE PROGRAM, INC.",2001 WALTOFFER AVENUE,11710,CENTER BASED,NASSAU,40.695915,-73.551247
-8175233.0499,4964249.0717,UNQUA ELEMENTARY SCHOOL,350 UNQUA ROAD,11758,SCHOOL BASED,NASSAU,40.673140999999994,-73.439369
-8182829.0467,4968603.6599,TEACHER'S PET CCC III,3510 NORTH JERUSALEM ROAD,11793,CENTER BASED,NASSAU,40.702805,-73.507607
-8191835.3501,4975244.2411,TEACHING LEARNING CARING DAY CARE LLC,69 MYRTLE AVE.,11590,CENTER BASED,NASSAU,40.748013,-73.588509
-8643627.6186,5331624.416999999,YMCA OF GREATER ROCHESTER AT SCHOOL #10,353 CONGRESS AVENUE,14619,CENTER BASED,MONROE,43.128979,-77.647026
-8231503.4941,4963423.7946,ST. MARKS DAY SCHOOL,1346 PRESIDENT ST.,11213,SCHOOL BASED,KINGS,40.667519,-73.944855
-8232534.2012,4961751.1451,CAMBA KIDS UNLIMITED @ PS 92,601 PARKSIDE AVENUE,11226,CENTER BASED,KINGS,40.65612,-73.954109
-8229929.9931,4968794.4064,LEINAD CHILD CARE SERVICES,1031 FLUSHING AVE.,11237,CENTER BASED,KINGS,40.704102,-73.930717
-8227206.3391,4959730.347,RAVEN DAYCARE INC.,1102 EAST 92 STREET,11236,CENTER BASED,KINGS,40.642348999999996,-73.90625
-8287980.8811,5068230.0302,FIELD OF DREAMS INC.,181 GUINEA HILL RD.,10973,CENTER BASED,ORANGE,41.377815000000005,-74.452202
-8297010.005,5080253.4041,"YOUNG MEN'S CHRISTIAN ASSOCIATION OF MIDDLETOWN, N.Y.",2525 MOUNT HOPE ROAD,10963,CENTER BASED,ORANGE,41.458809,-74.53331
-8258284.5145,5095262.4364,SHINING STAR BEFORE AND AFTER SCHOOL PROGRAM,40-42 HEPPER ST,12586,CENTER BASED,ORANGE,41.559776,-74.18543199999999
-8703329.2634,5349600.7102,"COMMUNITY ACTION OF ORLEANS & GENESEE, INC.",411 E. STATE STREET,14411,CENTER BASED,ORLEANS,43.246719,-78.183334
-8515135.5379,5226197.739,SOUTH HILL SCHOOL AGE PROGRAM,520 HUDSON STREET,14850,CENTER BASED,TOMPKINS,42.433890999999996,-76.492767
-8149196.7569,4984821.745,SCOPE @ BRETTON WOODS,1 CLUB LANE,11788,CENTER BASED,SUFFOLK,40.813159999999996,-73.20548199999999
-8160087.0313,4987173.7483,THE SUFFOLK Y JEWISH COMMUNITY CENTER INC,74 HAUPPAUGE RD,11725,CENTER BASED,SUFFOLK,40.829147,-73.30330699999999
-8118799.5573,4992501.2004,JUST KIDS EARLY CHILDHOOD LEARNING CENTER,35 LONGWOOD RD,11953,CENTER BASED,SUFFOLK,40.865353000000006,-72.932419
-8155723.6413,4974655.9134,KRAMER LEARNING CENTER,1428 FIFTH AVE,11706,CENTER BASED,SUFFOLK,40.744007,-73.264114
-8121154.7092,4994820.9058,MIDDLE ISLAND CARING FOR KIDS DAY CARE CENTER INC.,629 MIDDLE COUNTRY ROAD,11953,CENTER BASED,SUFFOLK,40.881107,-72.953575
-8171454.0872,4987071.6482,"MISS DAWNS CHILD CARE, INC.",121 EAST JERICHO TURNPIKE,11746,CENTER BASED,SUFFOLK,40.828457,-73.40541800000001
-8129629.6847,4992537.8605,"STORY BOOK HOLLOW, INC.",38 ADIRONDACK DRIVE,11784,CENTER BASED,SUFFOLK,40.865601,-73.029709
-8109542.5279,4977563.8083,HARMONY UPK,218 NEIGHBORHOOD ROAD,11951,CENTER BASED,SUFFOLK,40.763798,-72.84925799999999
-8154404.6166,4974535.8718,"ADULTS AND CHILDREN WITH LEARNING AND DEVELOPMENTAL DISABILITIES, INC.",67 GREENWOOD ROAD,11706,CENTER BASED,SUFFOLK,40.743190999999996,-73.252266
-8799925.9723,5331086.914,"NIAGARA FALLS BOYS AND GIRLS CLUB, INC.",952 MAPLE AVENUE,14305,CENTER BASED,NIAGARA,43.125454,-79.051079
-8790456.0232,5323537.9941,LASALLE EARLY CHILDHOOD CENTER INC,8477 BUFFALO AVENUE,14304,CENTER BASED,NIAGARA,43.075939,-78.966011
-8782805.8896,5321775.1351,YMCA BUFFALO NIAGARA,380 DRAKE DRIVE,14120,CENTER BASED,NIAGARA,43.064372999999996,-78.897285
-8788637.7306,5330529.1578,EMPOWER,9812 LOCKPORT ROAD,14304,CENTER BASED,NIAGARA,43.121798999999996,-78.94967700000001
-8237147.1656,4970294.2012,CHINATOWN AFTER SCH. PROG. PS 124,40 DIVISION STREET,10002,CENTER BASED,NEW YORK,40.714317,-73.995552
-8237271.3422,4969707.8038,CHINATOWN YMCA TASC @ PS 126,80 CATHERINE STREET,10038,CENTER BASED,NEW YORK,40.710322999999995,-73.996666
-8236059.0216,4971206.4453,GRAND STREET SETTLEMENT @ BEACON JHS 25,145 STANTON STREET,10002,CENTER BASED,NEW YORK,40.720528,-73.98577900000001
-8231540.8974,4985077.968,"HARLEM CHILDREN ZONE, INC. - PEACEMAKER PROGRAM @PS 92",222 WEST 134TH STREET,10030,CENTER BASED,NEW YORK,40.814903,-73.94519
-8233736.6746,4982746.9864,"REEL STORIES TEEN FILMMAKING, INC. @ WEST PREP ACADEMY",150 WEST 105TH STREET,10025,CENTER BASED,NEW YORK,40.799053,-73.964912
-8477058.5947,5318251.4082,THE SALVATION ARMY SALINA STREET DAY CARE CENTER,667 S. SALINA ST.,13202,CENTER BASED,ONONDAGA,43.041241,-76.150711
-8176023.641,5571786.3413,NORTH COUNTRY KIDS,22 NEW YORK ROAD,12903,CENTER BASED,CLINTON,44.683208,-73.446472
-8236340.1033,5510659.5003,"ACAP, INC. HEAD START LAKE PLACID SITE",161 HILLCREST AVE,12946,HEAD START,ESSEX,44.291472999999996,-73.988304
-8219362.5807,4966479.2876,BOYS AND GIRLS CLUB OF METRO QUEENS @P.S. 62,91-25 108TH STREET,11419,CENTER BASED,QUEENS,40.688334999999995,-73.83579300000001
-8210279.5357,4954833.1769,CHRISTIAN TRAINING DAY CARE,14-25 BEACH CHANNEL DRIVE,11691,CENTER BASED,QUEENS,40.608959000000006,-73.754196
-8215153.446,4968371.0274,SOUTH JAMAICA CTR FOR CHILDREN&PARENTS INC. HS,94-43 159 STREET,11433,CENTER BASED,QUEENS,40.701221000000004,-73.79798100000001
-8207980.3034,4970985.5994,KIDS FOR THE FUTURE,220-24 JAMAICA AVENUE,11428,CENTER BASED,QUEENS,40.719025,-73.73354300000001
-8209493.0049,4954936.8086,FIRST PRESBYTERIAN ACADEMY,896 CENTRAL AVENUE,11691,CENTER BASED,QUEENS,40.609665,-73.74713100000001
-8219742.0545,4971624.8527,FOREST HILLS PRESBYTERIAN DAY SCHOOL,70-35 112 STREET,11375,SCHOOL BASED,QUEENS,40.723377,-73.839203
-8220369.6898,4979943.8529,ST. JOHN'S LUTHERAN SCHOOL,22-01 123 STREET,11356,SCHOOL BASED,QUEENS,40.779987,-73.844841
-8222498.9785,4973505.9106,SESAME SPROUT INC.,96-08 57 AVENUE,11368,CENTER BASED,QUEENS,40.736179,-73.863968
-8253929.5847,4945522.8784,UAU-UNITED ACTIVITIES UNLIMITED@IS 24,225 CLEVELAND AV,10308,CENTER BASED,RICHMOND,40.545437,-74.146309
-8250067.8003,4958634.0702,NEGHBORHOOD CHANGE YOUTH ORGANIZATION INC,877 CASTLETON AVENUE,10310,CENTER BASED,RICHMOND,40.634876,-74.111618
-8254453.1696,4946497.3837,THE PATHWAYS PRE-SCHOOL,46 GIFFORDS LANE,10308,CENTER BASED,RICHMOND,40.552085999999996,-74.151016
-8247897.9566,4950762.4184,WONDER YEARS PRE-SCH,389 SEAVER AVENUE,10305,CENTER BASED,RICHMOND,40.581192,-74.092125
-8253405.121,4955236.3364,ALL SAINTS KIDDIE CAMPUS,2329 VICTORY BOULEVARD,10314,CENTER BASED,RICHMOND,40.611709999999995,-74.141602
-8217299.5723,5228885.7237,"CAMP CATERPILLAR DAYCARE, LLC",14379 US-9W,12143,CENTER BASED,GREENE,42.451714,-73.817261
-8215722.9544,5291771.6225,TIME FOR YOU PLAYCARE,940 ROUTE 146,12065,CENTER BASED,SARATOGA,42.867146000000005,-73.803093
-8778019.6323,5298900.6455,"THE COMMUNITY ACTION ORGANIZATION OF WESTERN NEW YORK, INC.",1424 JEFFERSON AVENUE,14208,CENTER BASED,ERIE,42.914062,-78.854294
-8773466.9991,5302924.1307,EDUKIDS INC.,3149 BAILEY AVENUE,14215,CENTER BASED,ERIE,42.940529,-78.813393
-8520710.5293,5303212.903,FACULTY STUDENT ASSOCIATION OF CAYUGA COMMUNITY COLLEGE,197 FRANKLIN ST.,13021,CENTER BASED,CAYUGA,42.942429,-76.542847
-8199922.9338,5272735.0478,TSL ADVENTURES @ OLV,421 MARSHLAND CT.,12180,CENTER BASED,RENSSELAER,42.74168,-73.661163
-8165485.2474,5296668.9759,HAYC3,80 CHURCH ST.,12090,CENTER BASED,RENSSELAER,42.89938,-73.351799
-8226988.3755,4987206.556,"CLAREMONT NEIGHBORHOOD CENTERS, INC.",1176 FRANKLIN AVENUE,10456,CENTER BASED,BRONX,40.829372,-73.904297
-8229174.0755,4984744.3356,RAINBOW DAY CARE/UNIVERSAL PRE-K,2640 THIRD AVENUE,10454,CENTER BASED,BRONX,40.812634,-73.923927
-8226742.8931,4988019.6361,TREMONT MONTEREY DCC INC. SITE II,1409 FULTON AVENUE,10456,CENTER BASED,BRONX,40.8349,-73.90209200000001
-8227102.4014,4984481.9666,ILEANA D. RODRIGUEZ DCC,500 SOUTHERN BOULEVARD,10455,CENTER BASED,BRONX,40.810848,-73.90531899999999
-8196680.531,4960814.1284,"LEARN & PLAY CENTER, INC.",52 NASSAU PARKWAY,11572,CENTER BASED,NASSAU,40.649734,-73.63203399999999
-8180034.4822,4968647.1245,THE HAGEDORN LITTLE VILLAGE SCHOOL,750 HICKSVILLE ROAD,11783,SCHOOL BASED,NASSAU,40.703098,-73.48249799999999
-8196248.7226,4961412.1888,"NSL CHILDCARE, LLC",211 MERRICK ROAD,11572,CENTER BASED,NASSAU,40.653812,-73.628159
-8640038.2329,5339197.2878,KREATIVE KIDS ZONE CHILD CARE CENTER 3,1065 NORTH CLINTON AVE.,14621,CENTER BASED,MONROE,43.178608000000004,-77.614784
-8228296.0456,4964549.2297,SPORTS & ARTS IN SCHOOLS FOUNDATION @ P. S. 178,2163 DEAN ST,11233,CENTER BASED,KINGS,40.675186,-73.916039
-8236113.6966,4964878.363,SIGNIFICANT STEPS CHILD DEVELOPMENT CENTER,284 THIRD AVENUE,11215,CENTER BASED,KINGS,40.677429,-73.986267
-8230443.8788,4967536.9888,"METROPOLITAN CHILD SERVICES, INC. LLC VERNOH AVE CHILDREN'S SCHOOL",386 VERNON AVENUE,11206,SCHOOL BASED,KINGS,40.695538,-73.935333
-8230066.3993,4959980.5061,THE LITTLE PARADISE PRE-SCHOOL,4714 CLARENDON ROAD,11203,CENTER BASED,KINGS,40.644054,-73.931946
-8232464.1915,4958177.9549,THE CARLETON WASHBURNE ECCOF BROOKLYN CC/THE BROOKLYN COLLEGE CC SVC.,2900 BEDFORD AVENUE,11210,CENTER BASED,KINGS,40.631766999999996,-73.953484
-8232985.5257,4950557.3808,CINDERELLA DCC,130 BRIGHTON 11 STREET,11235,CENTER BASED,KINGS,40.579792,-73.958168
-8516194.1862,5228302.3243,"TOMPKINS COMMUNITY ACTION, INC.","210 HANCOCK STREET SUITE, #2",14850,CENTER BASED,TOMPKINS,42.447845,-76.502274
-8232237.8102,4981722.2858,"HARLEM RBI, INC @ PS 171",19 EAST 103RD STREET,10029,CENTER BASED,NEW YORK,40.792084,-73.951454
